Commit_Hash,bug,prediction_prob,threshold,pred,TP,FN,Changed_method_sig,Changed_func_args,Added_func_calls,Changed_condi,Added_var,Added_if,Added_loop,Added_newfunc,Filecount,Editcount,MultilineCommentscount,FilesOnlyChangedCommentsCount,Inwards_sum,Inwards_avg,Outwards_sum,Outwards_avg
db592705d996ddc0e353c13d0e1e0e62262f8df9,0,0.13316904,0.15037185,0,0,0,N,Y,N,N,N,N,N,N,66,216,0,0,170,2.575757576,415,6.287878788
af055f6e325ccbf6d44ee39c97dc10a6704efda4,0,0.014601242,0.15037185,0,0,0,N,N,N,N,N,N,N,N,1,4,0,0,3,3,4,4
1dd09a955bc04388bd5f14807f883db3c5ac60b9,1,0.228681624,0.15037185,1,1,0,Y,Y,Y,Y,Y,Y,Y,Y,10,579,93,0,35,3.5,60,6
7d5787d29919bc61425b0fc457ca8235f2597bea,0,0.181303382,0.15037185,1,0,0,Y,Y,Y,Y,Y,Y,N,Y,4,62,3,0,8,2,13,3.25
5bac47ae22ff1dd1e9f1ec8617f723475281188b,0,0.029228162,0.15037185,0,0,0,N,Y,Y,Y,Y,N,N,N,1,2,0,0,39,39,2,2
71d9f1170a5fe087de5a957e46d8c9e0fe9fb574,1,0.258690983,0.15037185,1,1,0,Y,Y,Y,Y,Y,Y,Y,Y,7,369,25,0,8,1.142857143,44,6.285714286
cb417e2be13d061d123b448eaed7c1e4c18d6748,0,0.039969523,0.15037185,0,0,0,N,Y,N,N,Y,N,N,N,1,20,0,0,6,6,5,5
7aabee6f76fb390faac68f8195dab4018917bae4,0,0.106396943,0.15037185,0,0,0,N,N,N,N,N,N,N,N,2,4,0,0,1,0.5,10,5
baec89a1b09fc68d4028c4ff77431b1da17822ae,0,0.106391378,0.15037185,0,0,0,N,Y,Y,N,Y,N,N,N,2,10,0,0,8,4,24,12
d2c36a81ecdc9b01dad457b9f7a4b6d117033a59,0,0.068383135,0.15037185,0,0,0,N,Y,N,N,N,N,N,N,2,0,0,,3,1.5,0,0
1eb3bc803e87119a808e123a2edc7a0341e70480,1,0.312083215,0.15037185,1,1,0,N,Y,N,Y,N,N,N,N,33,221,0,0,1,0.03030303,262,7.939393939
bd1a8482c530376acc5fedbaa46477cc003766ce,1,0.108090103,0.15037185,0,0,1,Y,Y,Y,Y,Y,Y,Y,Y,2,51,23,0,1,0.5,18,9
bc0fb113af225878b4305da7d834673a6b7f5e97,0,0.032624595,0.15037185,0,0,0,N,N,N,Y,N,N,N,N,1,2,0,0,4,4,8,8
25b75a640c6979b64d4eee62e88261101916fe50,0,0.030250151,0.15037185,0,0,0,N,Y,Y,N,Y,N,N,N,1,8,0,0,1,1,22,22
8eb64625e52aa8a6a2046f5ac53e132e1c1ea6de,0,0.041816372,0.15037185,0,0,0,Y,Y,Y,Y,Y,N,N,Y,1,45,26,0,40,40,1,1
2adf6889233273f5bd03260d408dce91aa9c6275,0,0.067596428,0.15037185,0,0,0,N,Y,Y,Y,Y,Y,Y,N,2,15,5,0,0,0,0,0
4d522b9dc2cf0c727ff65e533241a8302b68ddf8,0,0.049891427,0.15037185,0,0,0,N,Y,N,N,Y,N,N,N,1,6,1,0,1,1,6,6
2bec15e185e844dff757e09fa72a3b61d91e5f96,0,0.387025326,0.15037185,1,0,0,Y,Y,Y,N,Y,N,N,Y,11,71,0,0,56,5.090909091,73,6.636363636
7c899c9b7750fe822a47496243ae075f9d3dc51b,0,0.189263672,0.15037185,1,0,0,Y,Y,Y,N,Y,N,N,Y,4,32,6,2,23,3.833333333,34,5.666666667
45a1a564c05b04330a7a58110508bc824bebd50d,0,0.296082199,0.15037185,1,0,0,Y,Y,Y,Y,Y,N,N,Y,24,674,26,0,64,2.666666667,51,2.125
d15830883eba4b8fb64e0e4760a217ff832f288f,0,0.071356237,0.15037185,0,0,0,N,Y,N,Y,N,N,N,N,2,8,0,0,4,2,9,4.5
1212f66b188bbe40ac7219908eb47af26ebf2edc,0,0.027472915,0.15037185,0,0,0,N,Y,N,N,Y,N,N,N,1,2,0,0,1,1,8,8
7e26d1354af23668591d9df39ab61e67eeb37528,0,0.336565912,0.15037185,1,0,0,Y,Y,Y,Y,Y,Y,N,Y,8,215,8,0,10,1.25,52,6.5
a2f2a0e0d2f9516d86ef5988e083f70804c3977c,0,0.032004278,0.15037185,0,0,0,N,Y,N,N,N,N,N,N,1,2,0,0,3,3,10,10
ca0e7295f44235c7d64954a225a172718a074dd8,0,0.211326197,0.15037185,1,0,0,Y,Y,Y,Y,Y,Y,N,Y,3,29,1,0,5,1.666666667,38,12.66666667
bc115eaa477d30826ac17986a6e45844b456e206,0,0.274952501,0.15037185,1,0,0,Y,Y,Y,N,Y,Y,N,Y,4,42,3,0,15,3.75,15,3.75
c47bf9bc3835d4399185376ac07920ef903d79e8,0,0.159678295,0.15037185,1,0,0,Y,Y,Y,Y,Y,Y,Y,Y,3,164,12,0,5,1.666666667,15,5
3905a9902606871bbe92fe7c48480db3349ea316,0,0.319359541,0.15037185,1,0,0,N,Y,Y,N,Y,N,N,N,10,168,0,0,12,1.2,57,5.7
d0e63ed69a5d9bfcd10b8edfe8b87cba7592c63c,0,0.031839646,0.15037185,0,0,0,N,Y,N,N,N,N,N,N,1,4,0,0,0,0,4,4
fee9b2ad61bb69d356e1280f0556afd808c5f128,0,0.078239262,0.15037185,0,0,0,Y,Y,Y,N,Y,N,N,N,2,21,0,0,1,0.5,11,5.5
96ef263f61385f486402c50f3f3abc7e614a8b49,0,0.141427606,0.15037185,0,0,0,Y,Y,Y,Y,Y,Y,Y,Y,2,89,5,0,1,0.5,17,8.5
02075a5a19b4ef85a78b4b5a097cd32b50a307fb,0,0.130712539,0.15037185,0,0,0,N,Y,N,N,N,N,N,N,3,20,0,0,4,1.333333333,20,6.666666667
f8c9b20b2dd31d8501d26111bde4107df8bb42e7,0,0.030564751,0.15037185,0,0,0,N,Y,N,N,N,N,N,N,1,6,0,0,5,5,4,4
be4102b0577937c0193703ace9ae7591197341de,0,0.140721366,0.15037185,0,0,0,Y,Y,N,N,N,N,N,N,4,108,4,0,8,2,29,7.25
bad23ceff8257d955e4247423e3d3ce95dd19743,1,0.354808658,0.15037185,1,1,0,Y,Y,Y,Y,Y,Y,Y,Y,11,628,66,0,18,1.636363636,51,4.636363636
83e2053567eeb5649b0af8826b71b50517e17f47,1,0.247191653,0.15037185,1,1,0,Y,Y,Y,Y,Y,Y,Y,Y,5,1191,79,0,5,1,30,6
846061e526b95804c377718b084f144a79f16690,0,0.019632896,0.15037185,0,0,0,N,Y,N,N,N,N,N,N,1,2,0,0,3,3,5,5
b372d0b63e4198f865e826d3771880d07f939f39,0,0.024006907,0.15037185,0,0,0,N,Y,Y,N,Y,N,N,N,1,1,0,0,3,3,0,0
eeb6f8c77f199028f15bd094a48bb0ceb490b9bf,0,0.036376156,0.15037185,0,0,0,N,Y,N,N,N,N,N,N,2,19,0,0,0,0,0,0
32a2b96bcff92c0056660a230de18dab58eabea4,0,0.079028778,0.15037185,0,0,0,Y,Y,N,Y,Y,N,N,N,2,100,1,0,3,1.5,23,11.5
08af981ffc104d7cb836c1b674e1d73724eeaf88,0,0.207994089,0.15037185,1,0,0,Y,Y,Y,Y,Y,N,N,Y,7,78,0,0,12,1.714285714,65,9.285714286
d13342409fe1ce981d996e02f48eddf4abc35d6b,0,0.022874743,0.15037185,0,0,0,N,N,N,N,N,N,N,N,1,0,0,,1,1,5,5
74d1add5b7181b75ca4eb564028e8e07c0c48030,0,0.197452039,0.15037185,1,0,0,Y,Y,Y,Y,Y,Y,Y,Y,4,1617,281,0,2,0.5,13,3.25
3f54b6c053cfa464ad6d9e8883563d29dd6dfa1f,1,0.27190873,0.15037185,1,1,0,N,Y,N,N,N,N,N,N,25,170,0,0,66,2.64,222,8.88
21788e4a42118d45fbcb3649110cf6c92363d4fc,1,0.268825412,0.15037185,1,1,0,Y,Y,Y,Y,Y,Y,Y,Y,3,1413,63,0,1,0.333333333,12,4
c1da47d7ce3efea1b3055f1d4a6c2b84799e8ef0,0,0.076922111,0.15037185,0,0,0,N,N,N,N,N,N,N,N,1,4,0,1,40,20,4,2
5581cb3492688eecdd1d9a1a9568933450d2dc18,1,0.362540662,0.15037185,1,1,0,Y,Y,Y,Y,Y,Y,Y,Y,12,1299,264,0,23,1.916666667,76,6.333333333
d58b4fd21304ec2f4e8445ca20cbad1518cae044,1,0.129456684,0.15037185,0,0,1,Y,Y,Y,Y,Y,Y,N,N,3,63,9,0,16,5.333333333,13,4.333333333
efd82e0265efbbfa43ff7ebb7523790b81299882,0,0.1088278,0.15037185,0,0,0,N,Y,N,N,Y,N,N,N,2,6,0,0,4,2,19,9.5
cfe8dc42254e6f808bec61f89ea4a43504704000,0,0.024079103,0.15037185,0,0,0,N,Y,N,Y,N,N,N,N,1,4,0,0,8,8,14,14
52869508c81957f441128419c9ae7396715127be,0,0.032092448,0.15037185,0,0,0,Y,N,N,N,Y,N,N,Y,1,2,0,0,1,1,12,12
8f8be6815e6a7d26165ee6f185821597e56cb740,0,0.034812696,0.15037185,0,0,0,Y,Y,Y,Y,Y,Y,N,Y,1,61,10,0,0,0,13,13
d65425453d215ad64e2bf31b66a3b613c6e7f879,0,0.027990261,0.15037185,0,0,0,Y,Y,N,Y,N,N,N,N,1,34,12,0,0,0,9,9
c3eb788637f21bc8887daa0bbe6784a232bf39d3,0,0.090084821,0.15037185,0,0,0,N,Y,N,N,Y,N,N,N,2,8,0,0,3,1.5,15,7.5
303858b473fc62c7c47e5d4b022c970fbccd5640,0,0.0282019,0.15037185,0,0,0,Y,Y,N,N,N,N,N,N,1,26,0,0,0,0,0,0
870e984274d9e8d452e7aa383b289955b6896f28,1,0.15441826,0.15037185,1,1,0,N,Y,Y,Y,Y,Y,N,N,2,48,0,0,22,11,10,5
688c515b9d662486395d36c303ca599376a1dc0d,1,0.307056278,0.15037185,1,1,0,Y,Y,Y,Y,Y,Y,Y,Y,8,948,75,0,16,2,52,6.5
36ab241f7cfc0049e1bd92835a219e72ddbf94b8,0,0.023227204,0.15037185,0,0,0,N,Y,N,N,N,N,N,N,1,2,0,0,23,23,8,8
54a7345f9e945e4dd5f379040b9d47a7e9b8dc6d,1,0.24200289,0.15037185,1,1,0,Y,Y,Y,Y,Y,Y,Y,Y,4,505,12,0,1,0.25,23,5.75
a0693a91f55b2b08a46f1396dd1a1102783df9c6,0,0.092142597,0.15037185,0,0,0,Y,Y,Y,N,Y,Y,N,Y,2,22,0,0,0,0,21,10.5
c927949616be6e961b2750a3dbe1935f875455fd,0,0.182488382,0.15037185,1,0,0,N,Y,Y,N,Y,N,N,N,3,13,0,0,10,3.333333333,5,1.666666667
143cba56cf65201c4b519ba295cb222b0088ad0a,0,0.034556143,0.15037185,0,0,0,N,Y,Y,N,Y,N,N,N,1,18,0,0,1,1,8,8
f791565c5bff7b08bc10af538e54d0505457ef41,1,0.191516832,0.15037185,1,1,0,N,Y,Y,N,Y,N,N,N,7,25,0,0,3,0.428571429,45,6.428571429
63fc867ab709a20c3417cada12b327774bf612e6,0,0.039738741,0.15037185,0,0,0,N,Y,Y,Y,Y,Y,N,N,1,6,0,0,0,0,21,21
e7f3a9865e4c9e8891147421f0da7e04d69896f0,0,0.076867469,0.15037185,0,0,0,Y,Y,Y,Y,Y,Y,Y,Y,3,1497,9,0,3,1,5,1.666666667
e3da6b07a0729db9ba5bc6b09952add79206c7e5,0,0.101940058,0.15037185,0,0,0,N,Y,Y,N,Y,N,N,N,2,10,0,0,1,0.5,7,3.5
c8b28ba4f42c22df63d6b086166e5a7f59b82e8e,0,0.093922153,0.15037185,0,0,0,Y,Y,Y,Y,Y,N,N,Y,3,55,8,0,48,16,8,2.666666667
0014f2c828dae5f9481a2bac68fe90a7857b2f59,0,0.064400509,0.15037185,0,0,0,N,Y,N,N,N,N,N,N,2,15,0,0,1,0.5,4,2
3a8f314fdc3a10bccf3a5822517d78afb32e86fc,0,0.049947165,0.15037185,0,0,0,Y,Y,Y,Y,Y,Y,N,Y,2,47,0,0,3,1.5,31,15.5
d5067017f0509129d8d3e41aeff5d7c2a634643e,0,0.015757205,0.15037185,0,0,0,N,Y,N,N,N,N,N,N,1,5,0,0,6,6,1,1
92312f563112d74fd821eb7ddb6facc549fa4d78,0,0.018425032,0.15037185,0,0,0,N,Y,N,N,N,N,N,N,1,10,0,0,0,0,1,1
1b930dd669f8005d16d54acb2a4b53d640d2489f,0,0.01886801,0.15037185,0,0,0,N,Y,N,N,N,N,N,N,1,2,0,0,71,71,0,0
c3d4a63021cbf1ce7b82db4dd8aabd71126f9a47,0,0.086580977,0.15037185,0,0,0,N,Y,N,Y,N,N,N,N,4,10,0,0,9,2.25,7,1.75
75086a13301f20a1f459cf2dbd684bc8a06726bb,0,0.099744469,0.15037185,0,0,0,N,Y,Y,N,Y,N,N,N,2,8,0,0,3,1.5,6,3
e6ea310751b58be0ad1d06d8acffc2b8fff8e5a3,0,0.363741636,0.15037185,1,0,0,N,Y,N,N,N,N,N,N,11,80,0,0,1,0.090909091,1,0.090909091
64430da593b40186251b3de08b5ae18dcffb062b,0,0.016649334,0.15037185,0,0,0,N,Y,N,N,N,N,N,N,1,2,0,0,0,0,4,4
52eca4d8a776f9f3bd90b8d96666f9b5bceb6564,0,0.213071287,0.15037185,1,0,0,Y,Y,Y,Y,Y,Y,Y,Y,7,62,0,0,13,1.857142857,42,6
8bc065ec78c6452b7207e89fe765655e181dbf04,0,0.187726945,0.15037185,1,0,0,Y,Y,Y,Y,Y,N,N,Y,3,85,13,0,72,24,16,5.333333333
e70a9e9c7d9faaac249143b19d4bafd8004d23c2,0,0.074895643,0.15037185,0,0,0,Y,Y,Y,Y,Y,Y,Y,Y,2,57,0,0,2,1,8,4
3b1ee1f6a3425bca7f5ae98e4701b02653596946,0,0.029959667,0.15037185,0,0,0,N,Y,N,N,N,N,Y,N,1,3,0,0,4,4,8,8
d2dba73afd1fd7319b4f7e089ef81b3813995651,0,0.037586085,0.15037185,0,0,0,N,Y,Y,N,Y,N,N,N,1,5,0,0,0,0,23,23
07d85d3ee8fa034164a5fb652557b7c5f7f74c6f,0,0.071642287,0.15037185,0,0,0,Y,Y,Y,Y,Y,Y,Y,Y,2,45,0,0,3,1.5,5,2.5
537af54970ed16b822d5c93dbf38e52218bb78a4,0,0.072691202,0.15037185,0,0,0,Y,Y,Y,N,Y,Y,N,Y,2,26,0,0,1,0.5,9,4.5
c4f5761101892fa83823240eb4f878b5cabd02c3,0,0.164907783,0.15037185,1,0,0,N,Y,Y,Y,Y,Y,N,N,3,29,0,0,2,0.666666667,9,3
7540bea7e1b289782bc6a5c708ada33490ad5fb9,0,0.080061525,0.15037185,0,0,0,N,Y,Y,N,Y,N,N,N,2,46,0,0,5,2.5,25,12.5
2e16b1f1e5837ed0bd10cac4fba08ed9d72a36cb,0,0.017347753,0.15037185,0,0,0,N,N,N,N,N,N,N,N,1,3,0,0,13,13,2,2
63370ea466fb1ae4eb8f29ef5318c50a5a0356ae,0,0.022906879,0.15037185,0,0,0,Y,Y,Y,Y,Y,Y,N,Y,1,20,0,0,0,0,0,0
fdc775d6d52150c8314ec43ef5ab14a5b751e2c7,0,0.029610811,0.15037185,0,0,0,Y,Y,Y,Y,Y,Y,N,Y,1,269,0,0,0,0,9,9
b62299376a5a6ead5d547e6c00a74faf011442e5,0,0.234200567,0.15037185,1,0,0,Y,Y,Y,Y,Y,Y,N,Y,6,186,7,0,10,1.666666667,49,8.166666667
921e5835b827d85021ea256840494102594ecd46,0,0.03558306,0.15037185,0,0,0,N,Y,N,N,Y,N,N,N,1,11,0,0,17,17,7,7
204240222fdf63ba13d20946919549f0a3c374ad,0,0.035329673,0.15037185,0,0,0,N,Y,N,N,N,N,N,N,1,12,0,0,0,0,4,4
229ba53a19716e4350514f9861dc474c05bb8691,0,0.096233122,0.15037185,0,0,0,N,Y,Y,Y,Y,Y,N,N,2,3,0,0,2,1,9,4.5
b89ac55c05e723731d0df01c7a6e15c7d439f7f5,0,0.167175069,0.15037185,1,0,0,Y,Y,Y,Y,Y,Y,N,Y,3,102,0,0,1,0.333333333,16,5.333333333
6acac14aaffaebd6ee00325de57a710e459e6708,0,0.028389206,0.15037185,0,0,0,Y,Y,N,N,N,N,N,Y,1,30,0,0,0,0,6,6
ea7858176b00ab99c22b506a2658e8199cbec8cf,0,0.404757053,0.15037185,1,0,0,Y,Y,Y,Y,Y,Y,Y,Y,29,1344,81,0,60,2.068965517,134,4.620689655
45f0502b525de72ff98b118cfbbb9627c7caf165,0,0.216360986,0.15037185,1,0,0,N,Y,N,N,N,N,N,N,15,29,6,2,110,6.470588235,78,4.588235294
902b66d3ae326b73e71bdaecd7297981a90a11c4,0,0.247756526,0.15037185,1,0,0,Y,Y,Y,Y,Y,Y,Y,Y,4,86,10,0,64,16,8,2
f0eb25a973585e6a6cdb7c69a342fc6a38055e0d,0,0.203089759,0.15037185,1,0,0,N,Y,Y,N,Y,Y,N,N,4,15,0,0,58,14.5,10,2.5
d8c2d0e1bc7b804b54c3060a83c7866419b247b2,0,0.095299706,0.15037185,0,0,0,Y,Y,Y,N,Y,N,N,Y,2,154,0,0,1,0.5,8,4
fa1f7d9420150dcfa30f4197b20813fcbfd3d9e0,0,0.105840787,0.15037185,0,0,0,Y,Y,Y,Y,Y,Y,Y,Y,2,61,3,0,5,2.5,5,2.5
8a2bf17eef4f2ad29ae1c6dbe33c967a013ef42f,0,0.02651111,0.15037185,0,0,0,Y,Y,Y,Y,N,N,Y,Y,1,41,0,0,2,2,2,2
c3bc288d060e221e85d9d6beaa70928fcef77137,0,0.014283981,0.15037185,0,0,0,N,Y,N,N,N,N,N,N,1,2,0,0,52,52,0,0
7bf0db6b759f28def422594b523b55a06d25a1d5,0,0.042654227,0.15037185,0,0,0,N,N,N,Y,Y,Y,N,N,1,10,0,0,5,5,8,8
4450b95c2ffd1d708194e5e2bd777c6723c1d034,0,0.021811884,0.15037185,0,0,0,N,Y,N,N,Y,Y,N,N,1,3,0,0,1,1,8,8
6241ab2a9292ba7e97034eac5f1218e90aedddc5,0,0.023071207,0.15037185,0,0,0,N,N,N,Y,N,N,N,N,1,4,0,0,1,1,5,5
c656e1894918d774fa841214f2e00af8a4a66b44,0,0.101552844,0.15037185,0,0,0,N,Y,Y,Y,Y,N,N,N,2,10,0,0,98,49,9,4.5
7548cb9c47bef4d5b7f3439bdaea8811ec929eeb,0,0.275088847,0.15037185,1,0,0,Y,Y,Y,Y,Y,Y,Y,Y,6,240,43,0,18,3,11,1.833333333
a8ba7513705fe2a4c9d776c8833ff0f7f6d43ce4,0,0.228773654,0.15037185,1,0,0,Y,Y,Y,Y,Y,N,N,Y,3,10,0,0,3,1,18,6
c82c719f9327fbeeac147c10507897216936cac8,0,0.050555401,0.15037185,0,0,0,N,Y,N,N,N,N,N,N,2,4,0,0,0,0,4,2
9745a28b18e085f1fc234db044402e320bd8085b,0,0.221641794,0.15037185,1,0,0,Y,Y,Y,N,Y,N,N,Y,4,33,1,0,26,6.5,22,5.5
b23d2eb422eddaec0f2800a6b92f428c19f3a5f9,0,0.165589556,0.15037185,1,0,0,Y,Y,N,Y,N,N,N,N,3,70,10,0,14,4.666666667,6,2
70aa7f90537916d374f57d8aafd408506f345e87,0,0.011091783,0.15037185,0,0,0,N,Y,N,N,N,N,N,N,1,6,0,0,8,8,8,8
3c7c355120a3ebe5c3f47e62176cec8cab824143,0,0.109458297,0.15037185,0,0,0,N,Y,Y,N,Y,N,N,N,2,9,0,0,7,3.5,14,7
a539ac56f0762d4a6c0e431fa33f1706c6dee7a8,0,0.064614296,0.15037185,0,0,0,Y,Y,Y,Y,Y,Y,N,Y,2,38,0,0,6,3,4,2
d8e0492ea80adae990f35930465d6e905a3be061,0,0.131589189,0.15037185,0,0,0,Y,Y,Y,N,Y,Y,N,Y,2,67,0,0,17,8.5,17,8.5
e448b2f5f7094ed64a203785221c88edd1dd88b8,0,0.030915607,0.15037185,0,0,0,N,Y,Y,N,Y,N,N,N,1,6,0,0,0,0,10,10
053cd092b1666455907427732f455bf28132a316,0,0.117901251,0.15037185,0,0,0,Y,Y,Y,Y,Y,N,Y,Y,3,54,0,0,1,0.333333333,7,2.333333333
fc9cd6bf5a821682a91cbbe5a8110046fc6ba3f7,0,0.10802684,0.15037185,0,0,0,N,Y,Y,N,N,N,N,N,2,30,0,0,8,4,19,9.5
afa4f70024be30cb1a0b84b9744f044f2532904f,0,0.151773438,0.15037185,1,0,0,Y,Y,Y,Y,Y,Y,Y,Y,5,384,60,0,1,0.2,7,1.4
d2b51dd2b66afc796f297ba73ea438ce5b66ec98,0,0.017971199,0.15037185,0,0,0,N,Y,Y,Y,Y,N,N,N,1,32,0,0,4,4,8,8
54b759405633e0c44303ebb8cf8b92006cd49223,0,0.060477536,0.15037185,0,0,0,Y,Y,Y,Y,Y,Y,N,Y,2,41,0,0,45,22.5,4,2
08477750a5b3261cc69c74f0cfb7d0eefae888d6,0,0.015956037,0.15037185,0,0,0,N,Y,N,Y,N,N,N,N,1,7,0,0,0,0,7,7
226e46550f0dc97eb81ea05104460ca6da317b6b,0,0.04425557,0.15037185,0,0,0,Y,Y,Y,Y,Y,N,N,Y,2,39,0,0,8,4,36,18
6384b192b55b823d86078588f22b8bc847954aad,0,0.076915257,0.15037185,0,0,0,N,Y,Y,N,Y,N,N,N,2,7,0,0,2,1,9,4.5
bd00f0c8c93d70a535fc46f9752c2dc12abebfb7,1,0.223335013,0.15037185,1,1,0,Y,Y,Y,Y,Y,Y,Y,Y,3,232,8,0,3,1,17,5.666666667
cc040a9c29361caa7cc02253e529c75b13fb2759,0,0.196842268,0.15037185,1,0,0,Y,Y,Y,N,Y,N,Y,Y,3,88,3,0,2,0.666666667,9,3
188f834e0ae305df36438c9a9ad1e2a4b6e98098,0,0.105701923,0.15037185,0,0,0,Y,Y,Y,Y,Y,Y,N,Y,2,70,3,0,45,22.5,4,2
fc293a750c8a83ec99d3b462b4689741c1e66a9b,0,0.215305433,0.15037185,1,0,0,Y,Y,Y,N,Y,Y,N,Y,5,75,0,0,37,7.4,31,6.2
72428434f7eda8ebccaf8da3949eaa4c3259e624,0,0.296163201,0.15037185,1,0,0,N,Y,Y,N,Y,N,N,N,33,78,0,0,0,0,0,0
7fc1721d7d5290a6af278f9b6844cd3b96b7c7c3,0,0.135927707,0.15037185,0,0,0,Y,Y,Y,Y,Y,Y,Y,Y,11,2622,285,0,5,0.454545455,19,1.727272727
d819354c766fe3bc76d1bdbecde2e18515a1fd70,0,0.018401919,0.15037185,0,0,0,N,Y,N,N,N,N,N,N,0,0,0,1,81,81,2,2
816c73e0151f5d75e591e8bf490974855037ea58,0,0.044852734,0.15037185,0,0,0,N,Y,N,N,N,N,N,N,2,0,0,0,24,12,6,3
a24c89e5bd103d8049068031978bf28739e1c83c,0,0.014525277,0.15037185,0,0,0,N,N,N,N,N,N,N,N,1,0,0,0,1,1,6,6
9e80fd45a0072e15e9d49299a6fa9e9c725e2207,0,0.111452557,0.15037185,0,0,0,Y,Y,Y,N,Y,N,N,Y,7,71,2,0,45,6.428571429,71,10.14285714
f469d4214f0d60a02a2f03edf512ad22e17432d7,0,0.086214229,0.15037185,0,0,0,Y,Y,Y,N,Y,N,N,Y,2,29,0,0,2,1,12,6
00a162c4d42a0f7813058d2ae5c3208b4f7a3157,0,0.382644355,0.15037185,1,0,0,Y,Y,Y,Y,Y,Y,Y,Y,9,772,140,0,25,2.777777778,82,9.111111111
5174b7f85dea42b6e0a50ee0a222637be0cea240,0,0.276594549,0.15037185,1,0,0,Y,Y,Y,Y,Y,Y,N,Y,6,310,10,0,72,12,54,9
db2a4787b447b2907e8de7f604a500c31a2d1330,0,0.037646703,0.15037185,0,0,0,Y,Y,N,Y,N,N,N,Y,1,167,16,0,14,14,2,2
b852f2274b9dc179ffb636091d80d1bb5e90841d,0,0.038437262,0.15037185,0,0,0,N,Y,Y,N,Y,N,N,N,1,6,0,0,6,6,4,4
908e5fcb70e82cbd38e49768cff524ba3cc1571b,0,0.133032203,0.15037185,0,0,0,Y,Y,Y,Y,Y,N,N,Y,2,91,4,0,3,1.5,8,4
a8fcc946b650305ab3dc0324f2b7e799d817dc4d,0,0.028837841,0.15037185,0,0,0,Y,Y,N,Y,N,N,N,N,1,96,0,0,0,0,9,9
6743e4d57f2da87e947e171d884e4dcabf56a201,0,0.109609216,0.15037185,0,0,0,Y,Y,Y,N,Y,N,N,Y,2,8,0,0,45,22.5,4,2
fad5f257642068afa3ffb02648d9850708110889,0,0.025387257,0.15037185,0,0,0,N,Y,Y,N,Y,N,N,N,1,21,0,0,0,0,6,6
22e7cbceed4730f93ee601a9955215e208e64295,0,0.080045134,0.15037185,0,0,0,Y,Y,Y,N,Y,Y,N,Y,2,9,0,0,8,4,13,6.5
fa4d105e44180877dda9185bf5246b63634fcaf6,0,0.030544391,0.15037185,0,0,0,N,Y,Y,N,Y,N,N,N,1,1,0,0,1,1,27,27
e2b03267fd0f33e46d21d938f2d19085f4bb3e21,0,0.240865082,0.15037185,1,0,0,Y,Y,Y,Y,Y,Y,N,Y,3,66,0,0,44,14.66666667,8,2.666666667
6f57b06c7cf34de4d4a842c18d864eecbdc63f23,0,0.094348073,0.15037185,0,0,0,Y,Y,Y,Y,Y,Y,N,Y,2,14,0,0,1,0.5,9,4.5
6cc10d17de04a7ec19727880cd112898ca25d238,0,0.220213026,0.15037185,1,0,0,Y,Y,Y,Y,Y,Y,Y,Y,4,781,81,0,1,0.25,28,7
43bf568f4833ee32a91deef0340983d5558e033b,0,0.190817699,0.15037185,1,0,0,Y,Y,Y,Y,Y,Y,Y,Y,5,278,37,0,5,1,13,2.6
20e46bc14796a0932405ce6ac341890bfb4352a4,0,0.037770648,0.15037185,0,0,0,Y,Y,Y,N,Y,N,N,Y,2,24,0,0,8,4,38,19
7a02c218bbfa72671757005aa57fc0e472ef518f,0,0.084373653,0.15037185,0,0,0,N,Y,Y,Y,Y,Y,Y,N,2,72,0,0,0,0,9,4.5
d18b6d8d5d6ca8c0adf3b98b488042c49394a072,0,0.13525185,0.15037185,0,0,0,Y,Y,Y,Y,Y,N,N,Y,2,32,0,0,2,1,12,6
0efac0cac29db96b7903a83d23551dd05d421cfb,0,0.179121479,0.15037185,1,0,0,Y,Y,Y,Y,Y,Y,Y,Y,10,226,2,0,15,1.5,54,5.4
9eb797b09916574c2a4e0f5f9ea61fe120879075,0,0.418519109,0.15037185,1,0,0,N,Y,N,Y,N,N,N,N,12,28,0,0,23,1.916666667,64,5.333333333
f2c3e1af9cf0ad1fbf7753cd2e5caef9bd297cb5,0,0.035053451,0.15037185,0,0,0,N,Y,Y,Y,Y,N,N,N,1,6,0,0,0,0,6,6
ec75d1e343da744c8e033f62a4f82fea4a717539,0,0.094717011,0.15037185,0,0,0,N,Y,N,N,N,N,N,N,4,9,0,0,1,0.25,9,2.25
1901719542fed0e30cb27efce8935f0257090a7d,0,0.404316783,0.15037185,1,0,0,Y,Y,Y,Y,Y,Y,Y,Y,10,1679,65,0,126,12.6,79,7.9
1b9961c4b6785d85e98223f576bd839c0212b3a7,0,0.193194091,0.15037185,1,0,0,N,N,Y,N,Y,N,N,N,2,2,2,1,17,5.666666667,22,7.333333333
010e9dbd124060a6f75722aa146fde0f3ff69ab7,0,0.146829233,0.15037185,0,0,0,Y,N,N,N,N,N,N,N,4,59,0,0,25,6.25,83,20.75
c9f15e3a51658c6b406521d87a95e94f25edf977,0,0.210097909,0.15037185,1,0,0,Y,N,N,N,Y,N,N,N,7,104,0,0,17,2.428571429,60,8.571428571
